"MARKET","Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"AMEX","NGD","New Gold Inc.","4.02","$2.06B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ngd",
"AMEX","HLTH","Nobilis Health Corp.","3.53","$271.04M","2015","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/hlth",
"AMEX","NSAT","Norsat International Inc.","8.02","$46.9M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/nsat",
"AMEX","NAK","Northern Dynasty Minerals, Ltd.","0.639","$169.08M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/nak",
"AMEX","NOG","Northern Oil and Gas, Inc.","2.46","$158.9M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/nog",
"AMEX","NBY","NovaBay Pharmaceuticals, Inc.","4.66","$52.43M","2007","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nby",
"AMEX","NG","Novagold Resources Inc.","4.6","$1.47B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ng",
"AMEX","NTN","NTN Buzztime, Inc.","6.74","$12.46M","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/ntn",
"AMEX","NVX","Nuveen California Dividend Advantage Municipal Fund 2","16.04","$236.75M","2001","n/a","n/a","http://www.nasdaq.com/symbol/nvx",
"AMEX","NZH","Nuveen California Dividend Advantage Municipal Fund 3","14.88","$359.49M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nzh",
"AMEX","CFD","Nuveen Diversified Commodity Fund","9.05","$81.88M","1998","n/a","n/a","http://www.nasdaq.com/symbol/cfd",
"AMEX","CTF","Nuveen Long/Short Commodity Total Return Fund","13.4","$219.03M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ctf",
"AMEX","NJV","Nuveen New Jersey Municipal Value Fund","16.37","$25.37M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/njv",
"AMEX","NPN","Nuveen Pennsylvania Municipal Value Fund","16.28","$19.85M","2009","n/a","n/a","http://www.nasdaq.com/symbol/npn",
"AMEX","OCX","OncoCyte Corporation","5.72","$145.47M","2015","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/ocx",
"AMEX","OGEN","Oragenics, Inc.","0.42","$20.63M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ogen",
"AMEX","TIS","Orchids Paper Products Company","27.2","$280.08M","2005","Basic Industries","Paper","http://www.nasdaq.com/symbol/tis",
"AMEX","ONP","Orient Paper, Inc.","1.05","$22.52M","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/onp",
"AMEX","ORM","Owens Realty Mortgage, Inc.","16.86","$172.77M","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/orm",
"AMEX","PHF","Pacholder High Yield Fund, Inc.","7.07","$91.89M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/phf",
"AMEX","PCG^A","Pacific Gas & Electric Co.","32.26","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pcg^a",
"AMEX","PCG^B","Pacific Gas & Electric Co.","29.3","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pcg^b",
"AMEX","PCG^C","Pacific Gas & Electric Co.","28.855","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pcg^c",
"AMEX","PCG^D","Pacific Gas & Electric Co.","26.302","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pcg^d",
"AMEX","PCG^E","Pacific Gas & Electric Co.","26.023","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pcg^e",
"AMEX","PCG^G","Pacific Gas & Electric Co.","26","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pcg^g",
"AMEX","PCG^H","Pacific Gas & Electric Co.","25.8202","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pcg^h",
"AMEX","PCG^I","Pacific Gas & Electric Co.","25.65","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pcg^i",
"AMEX","PTN","Palatin Technologies, Inc.","0.575","$49.41M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ptn",
"AMEX","PARR","Par Pacific Holdings, Inc.","14.27","$592.92M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/parr",
"AMEX","PZG","Paramount Gold Nevada Corp.","1.77","$27.77M","2015","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/pzg",
"AMEX","PRK","Park National Corporation","95.4","$1.46B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/prk",
"AMEX","PED","Pedevco Corp.","0.189","$9.42M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ped",
"AMEX","PFNX","Pfenex Inc.","9.23","$215.86M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pfnx",
"AMEX","PIP","PharmAthene, Inc","2.84","$186.28M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pip",
"AMEX","HNW","Pioneer Diversified High Income Trust","16.17","$134.74M","2007","n/a","n/a","http://www.nasdaq.com/symbol/hnw",
"AMEX","PLG","Platinum Group Metals Ltd.","2.46","$218.59M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/plg",
"AMEX","PLM","Polymet Mining Corp.","0.8","$222.23M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/plm",
"AMEX","PW","Power REIT","8.68","$15.49M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/pw",
"AMEX","PW^A","Power REIT","26.16","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pw^a",
"AMEX","PLX","Protalix BioTherapeutics, Inc.","0.5699","$56.88M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/plx",
"AMEX","PVCT","Provectus Biopharmaceuticals, Inc.","0.09","$19.15M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pvct",
"AMEX","PVCT.WS","Provectus Biopharmaceuticals, Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pvct.ws",
"AMEX","RLGT","Radiant Logistics, Inc.","2.68","$130.98M","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/rlgt",
"AMEX","RLGT^A","Radiant Logistics, Inc.","25.6694","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rlgt^a",
"AMEX","UTG","Reaves Utility Income Fund","29.36","$1.01B","2004","n/a","n/a","http://www.nasdaq.com/symbol/utg",
"AMEX","REED","Reeds, Inc.","4.14","$57.58M","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/reed",
"AMEX","RWC","RELM Wireless Corporation","5.35","$73.52M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/rwc",
"AMEX","RCG","RENN Fund, Inc.","1.33","$5.94M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rcg",
"AMEX","RVP","Retractable Technologies, Inc.","2.6","$77.09M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/rvp",
"AMEX","RNN","Rexahn Pharmaceuticals, Inc.","0.213","$45.43M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rnn",
"AMEX","RIC","Richmont Mines, Inc.","8.81","$553.56M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ric",
"AMEX","REI","Ring Energy, Inc.","11.27","$472.41M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/rei",
"AMEX","RIF","RMR Real Estate Income Fund","20.97","$160.45M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rif",
"AMEX","SGA","Saga Communications, Inc.","46.1","$270.16M","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/sga",
"AMEX","SSN","Samson Oil & Gas Limited","0.677","$10.89M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ssn",
"AMEX","SPP","Sanchez Production Partners LP","10.76","$46.05M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/spp",
"AMEX","SAND          ","Sandstorm Gold Ltd","4.55","$690.04M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/sand",
"AMEX","SEB","Seaboard Corporation","3544","$4.15B","1996","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/seb",
"AMEX","SENS","Senseonics Holdings, Inc.","3.76","$351.14M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sens",
"AMEX","SVT","Servotronics, Inc.","11.3305","$27.99M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/svt",
"AMEX","SIF","SIFCO Industries, Inc.","9.6405","$52.7M","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/sif",
"AMEX","SKY","Skyline Corporation","13.41","$112.53M","n/a","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/sky",
"AMEX","XPL","Solitario Exploration & Royalty Corp","0.6646","$25.78M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/xpl",
"AMEX","SCE^B","Southern California Edison Company","24.81","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^b",
"AMEX","SCE^C","Southern California Edison Company","24.9","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^c",
"AMEX","SCE^D","Southern California Edison Company","26.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^d",
"AMEX","SCE^E","Southern California Edison Company","25.25","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sce^e",
"AMEX","SGB","Southwest Georgia Financial Corporation","16.4","$41.78M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sgb",
"AMEX","LOV","Spark Networks, Inc.","1.58","$40.99M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/lov",
"AMEX","STRP","Straight Path Communications Inc.","26.58","$323.67M","2013","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/strp",
"AMEX","SSY","SunLink Health Systems, Inc.","1.12","$10.58M","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/ssy",
"AMEX","SDPI","Superior Drilling Products, Inc.","0.93","$16.29M","2014","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/sdpi",
"AMEX","STS","Supreme Industries, Inc.","18.39","$313.03M","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/sts",
"AMEX","SYRG","Synergy Resources Corporation","6.55","$1.31B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/syrg",
"AMEX","SYN","Synthetic Biologics, Inc","1.77","$161.55M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/syn",
"AMEX","TRX","Tanzanian Royalty Exploration Corporation","0.73","$79.62M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/trx",
"AMEX","TGB","Taseko Mines Limited","0.46","$102.04M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/tgb",
"AMEX","TIK","Tel-Instrument Electronics Corp.","3.94","$12.83M","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/tik",
"AMEX","TGC","Tengasco, Inc.","1.15","$7.01M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/tgc",
"AMEX","GLU","The Gabelli Global Utility and Income Trust","17.8101","$73.22M","2004","n/a","n/a","http://www.nasdaq.com/symbol/glu",
"AMEX","GLU^A","The Gabelli Global Utility and Income Trust","51.16","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/glu^a",
"AMEX","GGO.C","The Gabelli Go Anywhere Trust","n/a","n/a","2016","n/a","n/a","http://www.nasdaq.com/symbol/ggo.c",
"AMEX","TXMD","TherapeuticsMD, Inc.","6.7","$1.32B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/txmd",
"AMEX","TGD","Timmons Gold Corp","0.421","$134.4M","2011","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/tgd",
"AMEX","TOF","Tofutti Brands Inc.","2.53","$13.04M","n/a","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/tof",
"AMEX","TMP","Tompkins Financial Corporation","77.47","$1.17B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tmp",
"AMEX","TAT","Transatlantic Petroleum Ltd","1.27","$59.91M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/tat",
"AMEX","TRXC","TransEnterix, Inc.","1.72","$197.8M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/trxc",
"AMEX","TPLM","Triangle Petroleum Corporation","0.2736","$20.92M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/tplm",
"AMEX","TMQ","Trilogy Metals Inc.","0.5138","$54.09M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/tmq",
"AMEX","TPHS","Trinity Place Holdings Inc.","9.55","$243.31M","n/a","Consumer Services","Building operators","http://www.nasdaq.com/symbol/tphs",
"AMEX","TRT","Trio-Tech International","3.5299","$12.4M","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/trt",
"AMEX","HTM","U.S. Geothermal Inc.","0.724","$82.05M","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/htm",
"AMEX","UFAB","Unique Fabricating, Inc.","12.04","$116.8M","2015","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/ufab",
"AMEX","UAMY","United States Antimony Corporation","0.4399","$29.41M","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/uamy",
"AMEX","UUU","Universal Security Instruments, Inc.","3.979","$9.2M","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/uuu",
"AMEX","UQM","UQM TECHNOLOGIES INC","0.5902","$28.6M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/uqm",
"AMEX","URG","Ur Energy Inc","0.4699","$67.48M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/urg",
"AMEX","UEC","Uranium Energy Corp.","0.9369","$109.07M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/uec",
"AMEX","VSR","Versar, Inc.","1.44","$14.25M","1986","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/vsr",
"AMEX","VII","Vicon Industries, Inc.","0.6999","$6.54M","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/vii",
"AMEX","VHC","VirnetX Holding Corp","3.72","$210.78M","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/vhc",
"AMEX","VGZ","Vista Gold Corporation","0.9201","$89.94M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/vgz",
"AMEX","VNRX","VolitionRX Limited","4.87","$114.55M","2015","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/vnrx",
"AMEX","VISI","Volt Information Sciences, Inc.","6.57","$137.28M","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/visi",
"AMEX","EAD","Wells Fargo Income Opportunities Fund","8.36","$593.42M","2003","n/a","n/a","http://www.nasdaq.com/symbol/ead",
"AMEX","ERC","Wells Fargo Multi-Sector Income Fund","12.97","$544.98M","2003","n/a","n/a","http://www.nasdaq.com/symbol/erc",
"AMEX","ERH","Wells Fargo Utilities and High Income Fund","11.94","$110.24M","2004","n/a","n/a","http://www.nasdaq.com/symbol/erh",
"AMEX","SBI","Western Asset Intermediate Muni Fund Inc","10.48","$147.53M","1992","n/a","n/a","http://www.nasdaq.com/symbol/sbi",
"AMEX","WRN","Western Copper and Gold Corporation","0.8","$75.56M","2011","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/wrn",
"AMEX","WYY","WidePoint Corporation","0.4389","$36.31M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/wyy",
"AMEX","WTT","Wireless Telecom Group,  Inc.","1.61","$30.14M","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/wtt",
"AMEX","XTNT","Xtant Medical Holdings, Inc.","1.17","$14.27M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/xtnt",
"AMEX","YUMA","Yuma Energy, Inc.","0.2697","$19.57M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/yuma",
"AMEX","YUMA^A","Yuma Energy, Inc.","3.62","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/yuma^a",
"AMEX","ZDGE","Zedge, Inc.","3.27","$30.45M","2016","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/zdge",
